produit_id,mois_offset,quantite_commandee,stock_final,rupture,demande_prevue,commande_passee,classe_abc,cout_achat,lead_time_mois
P0253,5,0,0.0,0.0,1.1329732695245243,0,C,62.0,2
P0253,6,0,0.0,0.0,0.0,0,C,62.0,2
P0274,1,15,9.8022936,0.0,27.19770639535186,1,C,13.0,1
P0274,2,10,0.0,0.0,24.47195733404032,1,C,13.0,1
P0274,3,19,0.0,0.0,9.835373226097825,1,C,13.0,1
P0274,4,21,0.0,0.0,19.105166422837332,1,C,13.0,1
P0274,5,10,0.0,0.0,21.34161095700391,1,C,13.0,1
P0274,6,0,0.0,0.0,9.787622273883626,0,C,13.0,1
P0153,1,24,0.0,0.61592531,40.61592531301797,1,C,5.0,2
P0153,2,52,0.0,68.809303,68.80930275958347,1,C,5.0,2
P0153,3,29,0.0,0.0,23.88943389654687,1,C,5.0,2
P0153,4,41,0.0,0.0,51.55321988251614,1,C,5.0,2
P0153,5,0,0.0,0.0,28.588455758388655,0,C,5.0,2
P0153,6,0,0.0,0.0,40.58056519191311,0,C,5.0,2
P0266,1,0,20.487771,0.0,5.51222940930424,0,C,32.0,1
P0266,2,0,18.190286,0.0,2.297484476854706,0,C,32.0,1
P0266,3,0,16.190765,0.0,1.9995211761710832,0,C,32.0,1
P0266,4,0,11.041065,0.0,5.149699765429984,0,C,32.0,1
P0266,5,0,11.041065,0.0,0.0,0,C,32.0,1
P0266,6,0,6.5836282,0.0,4.457436948924206,0,C,32.0,1
P0210,1,56,0.0,30.914954,67.91495381970351,1,C,4.0,2
P0210,2,53,0.0,83.637451,83.63745053518744,1,C,4.0,2
P0210,3,41,0.0,0.0,55.747179480505245,1,C,4.0,2
P0210,4,46,0.0,0.0,52.54656621116716,1,C,4.0,2
P0210,5,0,0.0,0.0,40.51187408570642,0,C,4.0,2
P0210,6,0,0.0,0.0,45.74340077623705,0,C,4.0,2
P0125,1,25,0.0,11.393088,53.39308754979261,1,C,5.0,2
P0125,2,33,0.0,48.338331,48.338330538516786,1,C,5.0,2
P0125,3,38,0.0,0.0,25.1253294230536,1,C,5.0,2
P0125,4,29,0.0,0.0,32.676547112585034,1,C,5.0,2
P0125,5,0,0.0,0.0,38.103416303873225,0,C,5.0,2
P0125,6,0,0.0,0.0,29.104802549788868,0,C,5.0,2
P0279,1,14,5.5478151,0.0,15.452184910045286,1,C,22.0,1
P0279,2,9,0.0,0.0,19.06472737592205,1,C,22.0,1
P0279,3,12,0.0,0.0,8.94854635989481,1,C,22.0,1
P0279,4,9,0.0,0.0,11.710942147049968,1,C,22.0,1
P0279,5,9,0.0,0.0,8.869363775467544,1,C,22.0,1
P0279,6,0,0.0,0.0,8.863536053549703,0,C,22.0,1
P0198,1,46,26.395442,0.0,39.60455816481914,1,C,3.8,1
P0198,2,88,0.0,0.0,72.77169689940057,1,C,3.8,1
P0198,3,64,0.0,0.0,87.91288466735223,1,C,3.8,1
P0198,4,43,0.0,0.0,64.35547037088494,1,C,3.8,1
P0198,5,69,0.0,0.0,42.62824627742068,1,C,3.8,1
P0198,6,0,0.0,0.0,68.94796233723986,0,C,3.8,1
P0137,1,0,25.996097,0.0,5.003903207330458,0,C,26.0,2
P0137,2,0,18.074678,0.0,7.9214186948840535,0,C,26.0,2
P0137,3,0,12.336707,0.0,5.737970678924428,0,C,26.0,2
P0137,4,0,9.1744276,0.0,3.1622798232754867,0,C,26.0,2
P0137,5,0,5.7741446,0.0,3.40028296765316,0,C,26.0,2
P0137,6,0,5.7741446,0.0,0.0,0,C,26.0,2
P0170,1,40,0.0,29.116564,50.116563997316725,1,C,6.0,2
P0170,2,18,0.0,41.545864,41.54586440593733,1,C,6.0,2
P0170,3,49,0.0,0.0,39.65633527978923,1,C,6.0,2
P0170,4,35,0.0,0.0,18.496090255822597,1,C,6.0,2
P0170,5,0,0.0,0.0,49.362648038687226,0,C,6.0,2
P0170,6,0,0.0,0.0,34.83717342719686,0,C,6.0,2
P0261,1,1,0.076526566,0.0,0.9234734338498864,1,C,270.0,2
P0261,2,1,0.0,0.84694687,0.9234734338498864,1,C,270.0,2
P0261,3,1,0.0,0.0,0.9234734338498864,1,C,270.0,2
P0261,4,1,0.0,0.0,0.9234734338498864,1,C,270.0,2
P0261,5,0,0.0,0.0,0.9234734338498864,0,C,270.0,2
P0261,6,0,0.0,0.0,0.9234734338498864,0,C,270.0,2
P0132,1,39,0.0,13.296505,62.29650528481849,1,C,4.5,2
P0132,2,40,0.0,42.802753,42.802752860614206,1,C,4.5,2
P0132,3,61,0.0,0.0,38.64950532098374,1,C,4.5,2
P0132,4,36,0.0,0.0,40.10355100240164,1,C,4.5,2
P0132,5,0,0.0,0.0,60.78977914018938,0,C,4.5,2
P0132,6,0,0.0,0.0,35.86107043267702,0,C,4.5,2
P0272,1,22,0.0,10.500723,23.500722901200295,1,C,11.0,1
P0272,2,15,0.0,0.0,21.85731631994503,1,C,11.0,1
P0272,3,16,0.0,0.0,14.970254760849473,1,C,11.0,1
P0272,4,12,0.0,0.0,15.674572855719733,1,C,11.0,1
P0272,5,23,0.0,0.0,11.548145906593968,1,C,11.0,1
P0272,6,0,0.0,0.0,23.336700504915544,0,C,11.0,1
P0130,1,39,0.0,6.8819835,68.88198348152892,1,C,3.5,2
P0130,2,41,0.0,53.622224,53.62222404537494,1,C,3.5,2
P0130,3,50,0.0,0.0,39.1071692613164,1,C,3.5,2
P0130,4,25,0.0,0.0,41.03899377141659,1,C,3.5,2
P0130,5,0,0.0,0.0,49.8794694042422,0,C,3.5,2
P0130,6,0,0.0,0.0,24.85990396239984,0,C,3.5,2
P0271,1,35,0.0,24.931679,32.931679195954075,1,C,9.0,1
P0271,2,18,0.0,0.0,35.172096641113235,1,C,9.0,1
P0271,3,25,0.0,0.0,17.65920206810233,1,C,9.0,1
P0271,4,24,0.0,0.0,24.96955671331198,1,C,9.0,1
P0271,5,16,0.0,0.0,24.070924094038176,1,C,9.0,1
P0271,6,0,0.0,0.0,16.236556948021217,0,C,9.0,1
P0126,1,0,170.4705,0.0,39.52950180786224,0,C,3.5,2
P0126,2,0,160.53197,0.0,9.938527661969111,0,C,3.5,2
P0126,3,0,130.11796,0.0,30.41400967245878,0,C,3.5,2
P0126,4,0,92.651588,0.0,37.46637261627265,0,C,3.5,2
P0126,5,0,64.340388,0.0,28.311200737508948,0,C,3.5,2
P0126,6,0,50.362572,0.0,13.977815076014224,0,C,3.5,2
P0127,1,90,27.487576,0.0,42.5124244997031,1,C,4.0,2
P0127,2,41,0.0,17.852884,45.34045948596064,1,C,4.0,2
P0127,3,36,0.0,0.0,89.99729958552419,1,C,4.0,2
P0127,4,20,0.0,0.0,41.19700341823983,1,C,4.0,2
P0127,5,0,0.0,0.0,36.107352749884,0,C,4.0,2
P0127,6,0,0.0,0.0,20.26524894186911,0,C,4.0,2
P0121,1,0,163.66074,0.0,36.3392614887231,0,C,4.5,2
P0121,2,0,112.65276,0.0,51.00797706714807,0,C,4.5,2
P0121,3,0,96.09708,0.0,16.55568125510683,0,C,4.5,2
P0121,4,14,62.258391,0.0,33.83868957546123,1,C,4.5,2
P0121,5,0,30.617643,0.0,31.64074789896823,0,C,4.5,2
P0121,6,0,0.0,0.0,44.66187999784838,0,C,4.5,2
P0211,1,52,0.0,83.60599,107.60599043063857,1,C,3.0,2
P0211,2,34,0.0,54.114009,54.11400886792349,1,C,3.0,2
P0211,3,60,0.0,0.0,51.86042100072556,1,C,3.0,2
P0211,4,49,0.0,0.0,34.309485401167194,1,C,3.0,2
P0211,5,0,0.0,0.0,59.772283249032824,0,C,3.0,2
P0211,6,0,0.0,0.0,49.293801429124635,0,C,3.0,2
P0173,1,9,0.0,3.6021202,8.602120195994747,1,C,22.0,2
P0173,2,9,0.0,8.6021202,8.602120195994747,1,C,22.0,2
P0173,3,9,0.0,0.0,8.602120195994747,1,C,22.0,2
P0173,4,9,0.0,0.0,8.602120195994747,1,C,22.0,2
P0173,5,0,0.0,0.0,8.602120195994747,0,C,22.0,2
P0173,6,0,0.0,0.0,8.602120195994747,0,C,22.0,2
P0131,1,0,185.5428,0.0,26.457203235506025,0,C,3.0,2
P0131,2,0,145.48522,0.0,40.057573223017926,0,C,3.0,2
P0131,3,0,72.484055,0.0,73.00116832856025,0,C,3.0,2
P0131,4,25,30.703728,0.0,41.7803274514242,1,C,3.0,2
P0131,5,0,0.0,0.0,31.045098874343648,0,C,3.0,2
P0131,6,0,0.0,0.0,25.093136046760456,0,C,3.0,2
P0143,1,64,0.0,21.103559,29.10355921439338,1,C,3.0,2
P0143,2,37,0.0,55.281548,55.28154846331936,1,C,3.0,2
P0143,3,24,0.0,0.0,64.02069605986864,1,C,3.0,2
P0143,4,33,0.0,0.0,36.74700154285745,1,C,3.0,2
P0143,5,0,0.0,0.0,24.135981021591395,0,C,3.0,2
P0143,6,0,0.0,0.0,33.351233198230105,0,C,3.0,2
P0278,1,8,0.0,3.4582068,8.45820678463099,1,C,12.0,2
P0278,2,1,0.0,15.57273,15.57272966848408,1,C,12.0,2
P0278,3,13,0.0,0.0,8.401473957764907,1,C,12.0,2
P0278,4,0,0.0,0.0,0.9335666075225886,0,C,12.0,2
P0278,5,0,0.0,0.0,13.062632509713136,0,C,12.0,2
P0278,6,0,0.0,0.0,0.0,0,C,12.0,2
P0226,1,0,4.9149499,0.0,2.0850500820293867,0,C,65.0,1
P0226,2,0,1.2638765,0.0,3.651073444644223,0,C,65.0,1
P0226,3,1,0.0,0.0,1.4057442885787768,1,C,65.0,1
P0226,4,0,0.0,0.0,0.6960701287104615,0,C,65.0,1
P0226,5,2,0.0,0.0,0.0,1,C,65.0,1
P0226,6,0,0.0,0.0,1.820713051589951,0,C,65.0,1
P0142,1,0,82.0,0.0,0.0,0,C,15.0,2
P0142,2,0,76.347705,0.0,5.6522946476287625,0,C,15.0,2
P0142,3,0,72.901147,0.0,3.4465581723408394,0,C,15.0,2
P0142,4,0,72.531013,0.0,0.3701346307019757,0,C,15.0,2
P0142,5,0,67.473807,0.0,5.057205331093745,0,C,15.0,2
P0142,6,0,62.432166,0.0,5.041641290485583,0,C,15.0,2
P0200,1,86,0.0,72.865667,155.86566689282571,1,C,1.5,2
P0200,2,95,0.0,58.880076,58.88007584907763,1,C,1.5,2
P0200,3,54,0.0,0.0,86.40824402425703,1,C,1.5,2
P0200,4,73,0.0,0.0,94.91430057504785,1,C,1.5,2
P0200,5,0,0.0,0.0,54.144428940378965,0,C,1.5,2
P0200,6,0,0.0,0.0,73.07478317789035,0,C,1.5,2
P0277,1,8,7.0,0.0,0.0,1,C,16.0,2
P0277,2,6,0.0,0.57833133,7.578331326150607,1,C,16.0,2
P0277,3,9,0.0,0.0,8.227184776025528,1,C,16.0,2
P0277,4,6,0.0,0.0,5.908355562098447,1,C,16.0,2
P0277,5,0,0.0,0.0,9.075782373104397,0,C,16.0,2
P0277,6,0,0.0,0.0,5.9736942142818155,0,C,16.0,2
P0205,1,59,0.0,28.996297,69.99629746374393,1,C,1.5,2
P0205,2,38,0.0,105.25565,105.25565396770787,1,C,1.5,2
P0205,3,26,0.0,0.0,59.26410574894185,1,C,1.5,2
P0205,4,51,0.0,0.0,38.38483926584626,1,C,1.5,2
P0205,5,0,0.0,0.0,26.098998740119818,0,C,1.5,2
P0205,6,0,0.0,0.0,50.762968394469354,0,C,1.5,2
P0242,1,17,75.995708,0.0,79.00429249902719,1,C,22.0,2
P0242,2,45,21.94346,0.0,54.0522470395528,1,C,22.0,2
P0242,3,44,0.0,0.0,38.992511602139324,1,C,22.0,2
P0242,4,62,0.0,0.0,44.62695814303039,1,C,22.0,2
P0242,5,0,0.0,0.0,44.46083370533385,0,C,22.0,2
P0242,6,0,0.0,0.0,62.32280512614329,0,C,22.0,2
P0236,1,55,0.0,25.5063,64.50629999949231,1,C,2.0,1
P0236,2,56,0.0,0.0,54.77752188210097,1,C,2.0,1
P0236,3,69,0.0,0.0,55.90045061112269,1,C,2.0,1
P0236,4,33,0.0,0.0,68.93031158802106,1,C,2.0,1
P0236,5,51,0.0,0.0,33.13056436854076,1,C,2.0,1
P0236,6,0,0.0,0.0,50.764319010349936,0,C,2.0,1
P0100,1,0,3.2723818,0.0,5.727618216783157,0,C,31.0,2
P0100,2,0,1.8014822,0.0,1.470899564268727,0,C,31.0,2
P0100,3,6,1.1677267,0.0,0.6337555422127799,1,C,31.0,2
P0100,4,0,0.63614191,0.0,0.5315847682841284,0,C,31.0,2
P0100,5,0,0.0,0.0,6.90255704324039,0,C,31.0,2
P0100,6,0,0.0,0.0,0.22131164103804757,0,C,31.0,2
P0172,1,0,27.655995,0.0,7.3440054168735,0,C,13.0,2
P0172,2,0,20.311989,0.0,7.3440054168735,0,C,13.0,2
P0172,3,2,12.967984,0.0,7.3440054168735,1,C,13.0,2
P0172,4,7,5.6239783,0.0,7.3440054168735,1,C,13.0,2
P0172,5,0,0.0,0.0,7.3440054168735,0,C,13.0,2
P0172,6,0,0.0,0.0,7.3440054168735,0,C,13.0,2
P0237,1,29,14.271128,0.0,63.728871887848406,1,C,1.8,1
P0237,2,30,0.0,0.0,43.24775845820733,1,C,1.8,1
P0237,3,22,0.0,0.0,30.47682070349502,1,C,1.8,1
P0237,4,21,0.0,0.0,22.109722794168047,1,C,1.8,1
P0237,5,25,0.0,0.0,21.441220234280962,1,C,1.8,1
P0237,6,0,0.0,0.0,24.5530794107753,0,C,1.8,1
P0204,1,56,0.0,25.744675,75.74467507096763,1,C,1.5,2
P0204,2,49,0.0,79.493632,79.49363225168814,1,C,1.5,2
P0204,3,42,0.0,0.0,56.008527475778955,1,C,1.5,2
P0204,4,59,0.0,0.0,48.83030485563739,1,C,1.5,2
P0204,5,0,0.0,0.0,41.68343930468289,0,C,1.5,2
P0204,6,0,0.0,0.0,58.711458948959596,0,C,1.5,2
P0241,1,30,12.067,0.0,37.93299976422941,1,C,16.0,2
P0241,2,31,0.0,37.839818,49.90681865845679,1,C,16.0,2
P0241,3,24,0.0,0.0,29.96251918577841,1,C,16.0,2
P0241,4,35,0.0,0.0,30.774006410844827,1,C,16.0,2
P0241,5,0,0.0,0.0,23.745776454086126,0,C,16.0,2
P0241,6,0,0.0,0.0,34.55961830764281,0,C,16.0,2
P0240,1,56,0.0,31.646599,75.64659911174104,1,C,1.5,1
P0240,2,37,0.0,0.0,55.55514198115674,1,C,1.5,1
P0240,3,58,0.0,0.0,37.35818184397568,1,C,1.5,1
P0240,4,66,0.0,0.0,58.17022173213684,1,C,1.5,1
P0240,5,50,0.0,0.0,65.65800968614597,1,C,1.5,1
P0240,6,0,0.0,0.0,50.37415759272689,0,C,1.5,1
P0268,1,5,0.61778256,0.0,2.3822174350597773,1,C,35.0,1
P0268,2,3,0.0,0.0,5.219882542408868,1,C,35.0,1
P0268,3,6,0.0,0.0,2.6596988680549183,1,C,35.0,1
P0268,4,3,0.0,0.0,5.634636545392422,1,C,35.0,1
P0268,5,3,0.0,0.0,2.6004770160787958,1,C,35.0,1
P0268,6,0,0.0,0.0,3.2417304614952154,0,C,35.0,1
P0161,1,0,21.480385,0.0,5.519614926002475,0,C,9.0,2
P0161,2,0,15.96077,0.0,5.519614926002475,0,C,9.0,2
P0161,3,1,10.441155,0.0,5.519614926002475,1,C,9.0,2
P0161,4,6,4.9215403,0.0,5.519614926002475,1,C,9.0,2
P0161,5,0,0.0,0.0,5.519614926002475,0,C,9.0,2
P0161,6,0,0.0,0.0,5.519614926002475,0,C,9.0,2
P0139,1,0,36.688424,0.0,2.311575769204426,0,C,7.0,2
P0139,2,0,25.918121,0.0,10.770303616256463,0,C,7.0,2
P0139,3,0,19.14578,0.0,6.772340288551963,0,C,7.0,2
P0139,4,6,6.1767202,0.0,12.969060099787782,1,C,7.0,2
P0139,5,0,5.0997901,0.0,1.0769301293460956,0,C,7.0,2
P0139,6,0,0.0,0.0,10.834777585937285,0,C,7.0,2
P0120,1,2,52.322707,0.0,63.677293166817726,1,C,1.0,2
P0120,2,57,31.315776,0.0,21.006930610746434,1,C,1.0,2
P0120,3,31,0.0,0.0,33.34813606483703,1,C,1.0,2
P0120,4,27,0.0,0.0,56.89717527291714,1,C,1.0,2
P0120,5,0,0.0,0.0,31.36129213390805,0,C,1.0,2
P0120,6,0,0.0,0.0,26.7044784640454,0,C,1.0,2
P0238,1,60,0.0,12.765834,51.765833885574935,1,C,0.8,2
P0238,2,43,0.0,55.020479,55.02047922624308,1,C,0.8,2
P0238,3,36,0.0,0.0,60.07018760740373,1,C,0.8,2
P0238,4,43,0.0,0.0,43.059234508772604,1,C,0.8,2
P0238,5,0,0.0,0.0,35.83975410203375,0,C,0.8,2
P0238,6,0,0.0,0.0,43.0582047581108,0,C,0.8,2
P0250,1,0,3.0,0.0,0.0,0,C,12.0,1
P0250,2,0,0.85661163,0.0,2.143388365504798,0,C,12.0,1
P0250,3,4,0.85661163,0.0,0.0,1,C,12.0,1
P0250,4,0,0.0,0.0,5.30955800860259,0,C,12.0,1
P0250,5,6,0.0,0.0,0.0,1,C,12.0,1
P0250,6,0,0.0,0.0,5.641480458283796,0,C,12.0,1
P0169,1,2,9.2632931,0.0,5.73670685953921,1,C,4.0,2
P0169,2,6,3.5265863,0.0,5.73670685953921,1,C,4.0,2
P0169,3,6,0.0,0.0,5.73670685953921,1,C,4.0,2
P0169,4,6,0.0,0.0,5.73670685953921,1,C,4.0,2
P0169,5,0,0.0,0.0,5.73670685953921,0,C,4.0,2
P0169,6,0,0.0,0.0,5.73670685953921,0,C,4.0,2
P0129,1,0,112.85031,0.0,37.14968516391308,0,C,0.45,2
P0129,2,60,71.846066,0.0,41.00424838304843,1,C,0.45,2
P0129,3,25,12.156751,0.0,59.68931583682276,1,C,0.45,2
P0129,4,54,0.0,0.0,71.80829162109157,1,C,0.45,2
P0129,5,0,0.0,0.0,25.457078900859166,0,C,0.45,2
P0129,6,0,0.0,0.0,54.1087027027961,0,C,0.45,2
P0239,1,32,0.0,0.59840949,22.598409486493445,1,C,0.5,2
P0239,2,34,0.0,70.066738,70.06673840871808,1,C,0.5,2
P0239,3,31,0.0,0.0,31.930997008710143,1,C,0.5,2
P0239,4,18,0.0,0.0,34.22877281918547,1,C,0.5,2
P0239,5,0,0.0,0.0,30.88340309123701,0,C,0.5,2
P0239,6,0,0.0,0.0,17.517840857790624,0,C,0.5,2
P0119,1,0,29.0,0.0,0.0,0,C,1.2,2
P0119,2,0,12.850451,0.0,16.149548554518514,0,C,1.2,2
P0119,3,0,10.778427,0.0,2.0720245492483116,0,C,1.2,2
P0119,4,0,0.0,9.1577988,19.93622570385076,0,C,1.2,2
P0119,5,0,0.0,0.0,0.0,0,C,1.2,2
P0119,6,0,0.0,24.54335,24.54334998235641,0,C,1.2,2
